title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
Health System Specialist,The Health System Specialist is located at a VA Medical Center in the Research and Development Service. The position is responsible for managing regulatory committees and providing subject matter expertise about research compliance regulations. The position provides analytical and procedure support of projects in a research setting. The position also makes recommendations to update established practices and procedures.,usajobs,CARX-26-13008505-SJo-DH,Veterans Health Administration,"Portland, Oregon",https://www.usajobs.gov:443/job/876959900,2026-07-17T08:01:34.4230,systems administrator,cloud_devops,cybersecurity
Assistant Health System Administrator (Assistant Health Services Administrator),Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,NCR-2026-0368,Bureau of Prisons/Federal Prison System,"Duluth, Minnesota",https://www.usajobs.gov:443/job/877135000,2026-07-20T00:00:00.0000,systems administrator,cloud_devops,
Executive Assistant,"This role supports the Associate Director at Erie VAMC by providing strategic and operational guidance across Facilities, Health Administration, Logistics, Prosthetics, Privacy/FOIA, Finance, Voluntary Services, Environmental Management, and Biomedical. It ensures coordinated healthcare delivery through advising, evaluating programs, and solving complex administrative challenges across diverse departments.",usajobs,CBSZ-13001650-26-TG,Veterans Health Administration,"Erie, Pennsylvania",https://www.usajobs.gov:443/job/876185100,2026-07-10T00:00:00.0000,systems administrator,cloud_devops,
Division Administrator,"The Library of Congress shares its vast collections of books, manuscripts, photographs, maps, audiovisual materials, and priceless artifacts to cultivate curiosity and spark imagination. We engage, inspire, and inform Congress and the American people with a universal and enduring source of knowledge and creativity. We seek highly talented professionals to join a vibrant and collaborative community. Your work here will have lasting impact on the Library and its users well into the future.",usajobs,VAR603374,Library of Congress,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876786600,2026-07-16T10:02:20.1230,systems administrator,cloud_devops,
Program Support Assistant (OA),"The program support assistant leads with data collection, analysis of trends and implementation of best practices associated with Timekeeping, Automated Data Applications Coordinator (ADPAC), PIV Sponsoring, Key Liaison, Records Liaison Officer, Talent Management System (TMS) Administrator, and Office Supply Coordinator while providing cross coverage support to various service lines of Patient Care Services.",usajobs,CBTC-12977831-26-JG,Veterans Health Administration,"Bay Pines, Florida",https://www.usajobs.gov:443/job/876090800,2026-07-15T00:00:00.0000,systems administrator,cloud_devops,
FINANCIAL MANAGER,"THIS IS A NATIONAL GUARD TITLE 5 EXCEPTED SERVICE POSITION. This National Guard position is for a Financial Manager, Position Description Number T5133000 and is located in the Comptroller Division, US Property and Fiscal Office (USPFO) of the Vermont Army National Guard. *This position is also advertised as a Title 32 vacancy under vacancy announcement VT-12988999-AR-26-38: https://www.usajobs.gov/GetJob/ViewDetails/874997200",usajobs,VT-12988980-AR-26-37,Army National Guard Units,"Colchester, Vermont",https://www.usajobs.gov:443/job/874996200,2026-07-01T12:31:16.6100,systems administrator,cloud_devops,
FINANCIAL MANAGER,"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a Financial Manager, Position Description Number D1015000 and is located in the Comptroller Division, US Property and Fiscal Office (USPFO) of the Vermont Army National Guard. *This position is also advertised as a Title 5 vacancy under vacancy announcement VT-12988980-AR-26-37: https://www.usajobs.gov/GetJob/ViewDetails/874996200",usajobs,VT-12988999-AR-26-38,Army National Guard Units,"Colchester, Vermont",https://www.usajobs.gov:443/job/874997200,2026-07-01T12:33:00.1830,systems administrator,cloud_devops,
"Director, Program, Planning, & Control Office","The Director, Program Planning & Control, Moon Base Program, serves as the senior executive responsible for leading end-to-end programmatic integration, resource strategy, and business execution for NASA's Moon Base Program within the Human Spaceflight Mission Directorate (HSMD). This role supports the Associate Administrator for HSMD and the Moon Base Program Manager in delivering on the Agency's strategic commitment to establish a sustainable, enduring human presence on the lunar surface.",usajobs,JSC-26-ES-13002998,Lyndon B. Johnson Space Center,"Houston, Texas",https://www.usajobs.gov:443/job/876023500,2026-07-10T00:00:00.0000,systems administrator,cloud_devops,
Texas Division Administrator (DA),"The Texas Division Administrator (DA) is responsible for providing executive direction over the activities within the Division to effectively promote, implement and administer one of the largest and most complex Federal-aid programs in the Nation.",usajobs,FHWA.SES-2026-0002,Federal Highway Administration,"Austin, Texas",https://www.usajobs.gov:443/job/874277900,2026-06-25T11:30:29.0230,systems administrator,cloud_devops,
Supervisory Health System Specialist,"At the Indian Health Service, Business Office Managers are essential to the success of daily operations. Guided by our mission to improve the health of American Indian and Alaska Native people, you will help ensure efficient business operations, financial integrity, and high-quality patient services. A REAL ID will be required beginning May 7, 2025, in accordance with 6 C.F.R. 37.5 (2021).",usajobs,IHS-26-PX-12982153-ESEP/MP,Indian Health Service,Multiple Locations,https://www.usajobs.gov:443/job/876300000,2026-07-13T13:49:00.2600,systems administrator,cloud_devops,
IT Specialist (Customer Support),"Deliver secure and high availability infrastructure solutions supporting VA's mission. Serve as an operational service provider of foundational compute, storage, physical database, and client management components. Implement and sustain technical, management, and operational security controls and supporting processes to protect mission critical networks, systems, and applications throughout the VA enterprise. Apply today!",usajobs,DHA-IOS-26-AD-12997716-BU,Deputy Assistant Secretary for Information and Technology,"Charleston, South Carolina",https://www.usajobs.gov:443/job/876000200,2026-07-10T00:00:00.0000,systems administrator,cloud_devops,
UNIT PROGRAM COORDINATOR,"Click on ""Learn more about this agency"" button below to view Eligibilities being considered and other IMPORTANT information. The primary purpose of this position is to serve as the primary point of contact to the squadron commander/director for administrative support programs to include but not limited to task management, cybersecurity liaison (CL), Government Travel Card (GTC) program, Defense Travel System (DTS)administrator, drug demand reduction program, health care program and others.",usajobs,5O-AFPC-1301496-216667-CVH,Air Combat Command,"Moody AFB, Georgia",https://www.usajobs.gov:443/job/877078100,2026-07-20T00:00:00.0000,systems administrator,cloud_devops,
Associate Chief Nurse (Operative Care Division),The Operative Care Division (OCD) Associate Chief Nurse (ACN) executes leadership that is characterized by substantial and continuous responsibility and accountability for population groups or integrated programs that cross services and/or discipline lines and influence the organizational healthcare mission. This position reports to the Chief of Staff and works closely with the Deputy Director of Patient Care Services.,usajobs,CBSV-12967620-26-AS,Veterans Health Administration,"Portland, Oregon",https://www.usajobs.gov:443/job/870220200,2026-05-21T09:50:03.6600,systems administrator,cloud_devops,business
Health System Specialist,"This position is located in the Department of Veterans Affairs (VA) Electronic Health Record Modernization Integration Office (EHRM IO), within the Office of the Deputy Secretary of VA (DEPSECVA). The position supports national health care management officials by analyzing, evaluating, advising on and coordinating health care delivery systems and operations in relation to sustainment of VA's new EHR after implementation.",usajobs,CARX-13007062-26-EDe,Electronic Health Record Modernization,Multiple Locations,https://www.usajobs.gov:443/job/877186200,2026-07-20T11:37:06.0130,systems administrator,cloud_devops,
Supervisory Diagnostic Radiologic Technologist,"The Supervisory Diagnostic Radiologic Technologist (DRT) will serve as the Chief Radiologic Technologist at the Detroit VA Medical Center. The incumbent will have full responsibility for technical aspects and patient care functions within the general radiography, CT, MRI, Ultrasound, and Interventional Radiology. The incumbent has direct supervisory responsibility over the technologist and subordinate staff in the Nuclear Medicine Section.",usajobs,CBSR-13003530-26-JRT,Veterans Health Administration,"Detroit, Michigan",https://www.usajobs.gov:443/job/876227300,2026-07-13T08:30:57.5930,systems administrator,cloud_devops,
Supervisory Health Systems Specialist,"The VA Long Beach Healthcare System is currently recruiting one Health System Specialist, in the Quality Management Service in Long Beach, California. The incumbent functions as a Supervisory Facilities System Redesign Coordinator. Welcome to VA Long Beach Tibor Rubin - History",usajobs,CBSX-13007764-26-MA,Veterans Health Administration,"Long Beach, California",https://www.usajobs.gov:443/job/876631700,2026-07-15T12:07:45.3600,systems administrator,cloud_devops,business
Health System Specialist,"This position is located within the Quality and Patient Safety (QPS) Office of the Atlanta Veterans Health Care System (AVAHCS). Its primary function is to serve as the Policy Manager on the QPS Administrative Team, reporting to the QPS Supervisory Management Program Analyst. The role provides leadership and professional support for the Policy program and oversees the management of risks associated with outdated VA/VHA Directives and other medical center policies.",usajobs,CBTB-13001143-26-TJ,Veterans Health Administration,"Atlanta, Georgia",https://www.usajobs.gov:443/job/875929100,2026-07-10T00:00:00.0000,systems administrator,cloud_devops,business
Health Systems Specialist (Associate Group Practice Manager),The primary purpose of the position is to provide assistance and support to the ACOD/GPM and to all ambulatory care services in the facility and related Community Based Outpatient Clinics (CBOCs) as it relates to access to care as applicable.,usajobs,CAZM-13005148-26-GLP,Veterans Health Administration,"Dallas, Texas",https://www.usajobs.gov:443/job/876191800,2026-07-10T17:31:42.3970,systems administrator,cloud_devops,
Health System Specialist,"The VA Northeast Ohio Healthcare System is recruiting for a Health System Specialist. The Health System Specialist will function in the Office of the Director. The primary purpose of this position is to serve as the Staff Assistant to the Medical Center Director, Deputy Director, and Associate Director.",usajobs,CBSR-13003808-26-NN,Veterans Health Administration,"Cleveland, Ohio",https://www.usajobs.gov:443/job/876333000,2026-07-13T15:53:15.2370,systems administrator,cloud_devops,business
Health System Specialist (Change Management),"This position is located in the Change Management, Electronic Health Record Modernization Integration Office (EHRM-IO) for the Department of Veterans Affairs within the Office of the Deputy Secretary of VA (DEPSECVA), where the incumbent serves as a Change Management Health System Specialist. This position will be physically located in a VA owned or leased office/space and require up to 75% official travel.",usajobs,CARX-13005840-26-TLO,Electronic Health Record Modernization,Location Negotiable After Selection,https://www.usajobs.gov:443/job/877122800,2026-07-20T10:14:24.0400,systems administrator,cloud_devops,
Deputy CFO,"Serves as the NASA Deputy Chief Financial Officer (CFO) reporting to the Agency CFO. As a key leader on the senior leadership team and senior civil servant in the Office of the CFO, the incumbent oversees NASA's ~$25B annual budget and the day-to-day operations while driving long-term strategic initiatives. The Deputy CFO ensures effective management, efficient use of Agency resources, and NASA Center resources are employed toward the achievement of NASA's strategic plan and overall mission.",usajobs,HQ-26-ES-13002856,"Headquarters, NASA","Washington, District of Columbia",https://www.usajobs.gov:443/job/876196300,2026-07-13T00:00:00.0000,systems administrator,cloud_devops,business
AIR TRAFFIC CONTROL SPECIALIST (TERMINAL) - DIRECT HIRE AUTHORITY,"Click on ""Learn more about this agency"" button below to view Eligibilities being considered and other IMPORTANT information. The primary purpose of this position, AIR TRAFFIC CONTROL SPECIALIST (TERMINAL), GS-2152-12, is to provide air traffic control (ATC) services to military, civilian and commercial aircraft operating within the airspace assigned to Eglin Radar Control Facility (ERCF).",usajobs,AFMC-215212-13004140-CHH,Air Force Materiel Command,"Eglin AFB, Florida",https://www.usajobs.gov:443/job/876014000,2026-07-10T00:00:00.0000,systems administrator,cloud_devops,
"Director, Great Lakes Regional Airports Division","The Airports organization provides leadership to airport owners and operators, and other key stakeholders, to ensure that U.S. airports are as safe and efficient as possible. Help us shape the future of aviation by leading and supporting the safety, efficiency, sustainability, and fiscal responsibility of airports across the nation.",usajobs,EXE-ARP-26-2-99535,Federal Aviation Administration,"Des Plaines, Illinois",https://www.usajobs.gov:443/job/876188100,2026-07-13T00:00:00.0000,systems administrator,cloud_devops,business
Supervisory IT Specialist,"Join VA's Infrastructure Operations (IO) to deliver and maintain secure, high-availability IT and cloud solutions. Help protect and modernize mission-critical systems and support quality services for Veterans. Work in a dynamic, innovative environment as an Apply Now! Located in the Principal Deputy Assistant Secretary (PDAS)/Infrastructure Operations (IO)/Enterprise Service Management (ESM)/Product Services & Platform Management(PSPM).",usajobs,DHA-IOS-26-ARC-13008098-NBU,Deputy Assistant Secretary for Information and Technology,"Charleston, South Carolina",https://www.usajobs.gov:443/job/877069100,2026-07-20T00:00:00.0000,systems administrator,cloud_devops,
Health System Specialist,"This position serves as the High Reliability Organization (HRO) Coordinator within Quality Management at the Tuscaloosa VA Medical Center. Responsible for coordinating, implementing, evaluating, and sustaining programs that support patient safety, quality improvement, and High Reliability principles across the organization in support of the Veterans Health Administration's HRO initiatives.",usajobs,CBTB-13001631-26-AV,Veterans Health Administration,"Tuscaloosa, Alabama",https://www.usajobs.gov:443/job/876075000,2026-07-10T10:20:20.7800,systems administrator,cloud_devops,
Lead Health System Specialist,The incumbent serves as a Lead Health Systems Specialist within the Credentialing and Privileging Office. The Lead Health System Specialist is responsible for assisting the Credentialing and Privileging Manager with the operation of the Credentialing and Privileging Program Office at the John J. Pershing VA Medical Center. This position is responsible for providing extensive support in the management of Credentialing and Privileging program activities.,usajobs,CBSS-13005868-26-AV,Veterans Health Administration,"Poplar Bluff, Missouri",https://www.usajobs.gov:443/job/876511900,2026-07-15T00:00:00.0000,systems administrator,cloud_devops,
TITLE 32 CONTRACT SPECIALIST (MI USPFO),"THIS IS AN ARMY NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a TITLE 32 CONTRACT SPECIALIST (MI USPFO), Position Description Number NGD2622000 and is part of the MI USPFO, Michigan Army National Guard. MICHIGAN ARMY NATIONAL GUARD MEMBERSHIP IS REQUIRED. If you are not sure you are eligible for military membership, please contact a Michigan Army National Guard recruiter prior to applying for this position.",usajobs,MI-12997263-AR-26-188,Army National Guard Units,"Lansing, Michigan",https://www.usajobs.gov:443/job/875500700,2026-07-07T09:31:09.2470,systems administrator,cloud_devops,
TITLE 5 CONTRACT SPECIALIST (MI USPFO),"THIS IS A NATIONAL GUARD TITLE 5 EXCEPTED SERVICE POSITION. This National Guard position is for a TITLE 5 CONTRACT SPECIALIST (MI USPFO), Position Description Number NGT0047000 and is part of the MI USPFO, National Guard.",usajobs,MI-13011707-T5-AR-26-210,Army National Guard Units,"Lansing, Michigan",https://www.usajobs.gov:443/job/876822400,2026-07-16T11:47:21.8730,systems administrator,cloud_devops,
Health System Specialist,"This position is located in the Department of Veterans Affairs, Veterans Health Administration, Office of the Director, VA Salt Lake City Health Care System, at the George E. Wahlen VA Medical Center (VAMC). The primary purpose of the Organizational Health Specialist is the oversight and integration of the Harassment Prevention Program and advance strategies that enhance accountability, reduce harm, and reinforce organizational safety across the Health Care System.",usajobs,CBSU-13004203-26-ES,Veterans Health Administration,"Salt Lake City, Utah",https://www.usajobs.gov:443/job/876576600,2026-07-15T12:16:45.5900,systems administrator,cloud_devops,
Whole Health Program Manager,"The position is a Supervisory Health System Specialist - Whole Health Program Manager who is responsible for the overall planning, development, and coordination, of a comprehensive and complex Whole Health System. This position reports to the Director/Chief of Whole Health or designee. Operating in a Whole Health System of care, the position operates in a model with three core elements, seeking to create a personalized health plan for each Veteran.",usajobs,CBSX-13002348-26-JAD,Veterans Health Administration,"San Diego, California",https://www.usajobs.gov:443/job/876667000,2026-07-16T12:36:35.3530,systems administrator,cloud_devops,
Health System Specialist,"The position is at the full performance level located in the Department of Veterans Affairs (VA), Veterans Health Administration (VHA), at the VA Greater Los Angeles Healthcare System (VAGLAHS) in the Director's Office and will report directly to the Associate Director, Operations.",usajobs,CBSX-13006982-26-MB,Veterans Health Administration,"Los Angeles, California",https://www.usajobs.gov:443/job/877124100,2026-07-17T18:01:32.5000,systems administrator,cloud_devops,
Contract Specialist,"This position responsible for the solicitation, analysis, negotiation, award and administration of a group of contracts, such as definite quantity, indefinite quantity, indefinite delivery, requirements, multi-year, option year, direct vendor supply, task or delivery orders, national preferred and Federal Supply Schedules, some containing economic price adjustment provisions.",usajobs,CCLQ-13007762-26-JT,"Executive Director, Office of Acquisition, Logistics and Construction",Multiple Locations,https://www.usajobs.gov:443/job/877196200,2026-07-20T11:22:46.0270,systems administrator,cloud_devops,
Chief Nurse - Sterile Processing,"The Chief Nurse(RN) of Sterile Processing Services assumes responsibility for all aspects of the Sterile Processing Service to include high level disinfection, sterilization, sterile storage, infection control and prevention as well as customer satisfaction throughout the continuum of care.",usajobs,CBTF-13007018-26-HW-ALPHA,Veterans Health Administration,"Washington, District of Columbia",https://www.usajobs.gov:443/job/877042800,2026-07-17T12:11:53.9230,systems administrator,cloud_devops,
"Chief Nurse (RN), Community Care Service","This position is located at the Richard L. Roudebush VAMC Indianapolis, IN Community Care Service. The Nurse IV Chief Nurse (CN), Community Care Service, executes leadership that is characterized by substantial and continuous responsibility and accountability for population groups or integrated programs that cross services and/or discipline lines and influence the organizational healthcare mission.",usajobs,CBSR-13013768-26-RBW,Veterans Health Administration,"Indianapolis, Indiana",https://www.usajobs.gov:443/job/877244400,2026-07-20T14:20:05.8070,systems administrator,cloud_devops,business
Health System Specialist,"The Health System Specialist serves as the Medical Center Planning expert on strategic initiatives, maintaining a familiarity with current and upcoming clinical and administrative programs and their relationship to one another; the existence of sharing and contractual arrangements, grants, and memorandums of understanding for implementing partnerships to provide and obtain healthcare services; and the relationship of Medical Center activities with research needs, and educational affiliations.",usajobs,CAZM-13005657-26-KJH,Veterans Health Administration,"Temple, Texas",https://www.usajobs.gov:443/job/876514300,2026-07-14T16:07:44.1530,systems administrator,cloud_devops,
Advanced Diagnostic Radiologic Technologist - Multi Modality,"This is an OPEN CONTINOUS ANNOUNCEMENT and will remain open until September 30, 2026. Applications will be accepted on an ongoing basis and qualified candidates will be referred periodically every 15 days until the position is filled. The VA New Jersey Health Care System is recruiting 1 Full-Time Advance Diagnostic Radiologic Technologist (Multi-Modality) position located in East Orange, New Jersey.",usajobs,CBTE-12884650-26-AW,Veterans Health Administration,"East Orange, New Jersey",https://www.usajobs.gov:443/job/857865000,2026-02-17T00:00:00.0000,systems administrator,cloud_devops,business
Health Systems Specialist,"This position is located within the Products and Services Department, at Phoenix Indian Medical Center, Phoenix, AZ. The purpose of the position is to perform a variety of management analysis assignments that involve the application of qualitative and quantitative methods for the analysis and evaluation of internal, organizational administrative operations to determine their efficiency and effectiveness. A REAL ID will be required beginning May 7, 2025, in accordance with 6 C.F.R. 37.5 (2021).",usajobs,IHS-26-PX-12998038-ESEP/MP,Indian Health Service,"Phoenix, Arizona",https://www.usajobs.gov:443/job/877043600,2026-07-17T12:39:05.5800,systems administrator,cloud_devops,
HEALTH TECHNICIAN,"This National Guard position is for a HEALTH TECHNICIAN, Position Description Number D1724000 and is part of the 155 ARW MEDICAL GROUP, Nebraska Air National Guard.",usajobs,NE-12822186-AF-26-001,Air National Guard Units,"Lincoln, Nebraska",https://www.usajobs.gov:443/job/850053400,2025-11-13T00:00:00.0000,systems administrator,cloud_devops,
HEALTH TECHNICIAN,"Opened Area(s) of Consideration: 1, 2, 3 DEFINITION OF AREA(S) OF CONSIDERATION: Area 1 - AKNG Permanent or Indefinite technicians. Area 2 - All AKNG members. Area 3 - All other current military members who are eligible to join the Alaska Air National Guard. PDCN: D1724000 MPCN: 3400845313 Selecting Supervisor: Tyler J. Toth",usajobs,AK-12868309-AF-26-055-B,Air National Guard Units,"Eielson AFB, Alaska",https://www.usajobs.gov:443/job/855077300,2026-01-21T00:00:00.0000,systems administrator,cloud_devops,
"Executive Director, Analysis and Intake","The Executive Director, Analysis and Intake, Security Capabilities (SC), Transportation Security Administration (TSA) oversee and manages the day-to-day operations of four subordinate Divisions: Intake, Modeling & Capacity Analysis, Operations Improvement, and Capability Integration & Optimization.",usajobs,HQ-SC-26-74876-ERD,Transportation Security Administration,"Springfield, Virginia",https://www.usajobs.gov:443/job/875913100,2026-07-09T11:56:45.3500,systems administrator,cloud_devops,
Advanced Medical Support Assistant,"The Salt Lake City VA Health Care System is recruiting for Advanced Medical Support Assistants (AMSA) position in Health Administration Service and Community Care Service at Salt Lake City, Utah. The AMSA is primarily responsible for customer service, scheduling, and administrative support for the assigned clinics/providers and other duties as assigned they relate to care coordination for treatment of patients in the medical center or outpatient clinic.",usajobs,CBSU-12962827-26-CTR,Veterans Health Administration,"Salt Lake City, Utah",https://www.usajobs.gov:443/job/869805300,2026-05-18T17:23:17.8330,systems administrator,cloud_devops,business
Health System Specialist- Credentialing and Privileging Specialist,"The incumbent is assigned to the Medical Staff Office, which is under the Chief of Staff at a VA Medical Center (VAMC) and is responsible for providing administrative and technical direction and support to the credentialing and privileging (C&P) operations. The C&P Specialist is aligned to and supervised by the C&P Manager.",usajobs,CBTG-13014660-26-MH,Veterans Health Administration,"Lexington, Kentucky",https://www.usajobs.gov:443/job/877257900,2026-07-20T15:06:11.3830,systems administrator,cloud_devops,
TRAINING TECHNICIAN,"This National Guard position is for a TRAINING TECHNICIAN, Position Description Number D0928000 and is part of the OH G3 Operations and Training, Ohio Army National Guard. The purpose of this position is to serve as technical advisor for the management and administration of the Individual Training Management Program for the state.",usajobs,OH-12996513-AR-26-163-T,Army National Guard Units,"Columbus, Ohio",https://www.usajobs.gov:443/job/875534700,2026-07-07T11:40:04.0830,systems administrator,cloud_devops,
Management Assistant - Mental Health Service,"The Organizational location of the Position is: Administrative section, Mental Health Service, VA North Texas Health Care system (VANTHCS), Dallas, TX.",usajobs,CAZM-13004017-26-RV,Veterans Health Administration,"Dallas, Texas",https://www.usajobs.gov:443/job/876407100,2026-07-14T10:33:05.1670,systems administrator,cloud_devops,
CONTRACT SPECIALIST,"This is a Washington National Guard Title 5 Excepted Service Technician position: CONTRACT SPECIALIST Location: Washington United States Property and Fiscal Office CAMP MURRAY, Washington 98430 Army National Guard Units Appointment Type: Permanent, excepted service Advertised as: Title 5 May be used to fill one or more vacancies. *Ensure you read this announcement in its entirety, complete all application requirements, and your USA Jobs profile name is accurate*",usajobs,WA-13003828-AR-T526-0202,Army National Guard Units,"Camp Murray, Washington",https://www.usajobs.gov:443/job/876536300,2026-07-14T17:42:07.8230,systems administrator,cloud_devops,
Associate Chief Nurse (Community Care),"The Associate Chief Nurse (ACN) for Community Care executes leadership that is characterized by substantial and continuous responsibility and accountability for population groups or integrated programs that cross services and/or discipline lines and, influence the organizational healthcare mission. The ACN functions as an advisor, administrator, educator, consultant, and mentor who possesses a wide range of experience and leadership ability.",usajobs,CBSZ-13006484-26-AB,Veterans Health Administration,"Coatesville, Pennsylvania",https://www.usajobs.gov:443/job/876630400,2026-07-15T12:03:39.3030,systems administrator,cloud_devops,business
Healthcare Engineer-Project Engineer,"This position performs project planning, produces designs, manages designs, manages construction, and provides construction administration for Minor Construction Projects, Non-Recurring Maintenance (NRM) Projects, Station Level Projects, and Leases, including all areas and aspects (architectural, electrical, life safety, mechanical, civil, structural, etc.) at an assigned medical center and associated Community Based Outpatient Clinic.",usajobs,CBSV-12978740-26-JM,Veterans Health Administration,"Seattle, Washington",https://www.usajobs.gov:443/job/871949400,2026-06-05T12:27:09.6200,systems administrator,cloud_devops,
Healthcare Engineer,"The position serves as a Project Engineer to perform project planning, produce designs, manages designs, manages construction, and provide construction administration for Minor Construction Projects, Non-Recurring Maintenance (NRM) Projects, Station Level Projects, and Leases, including all areas & aspects (architectural, electrical, life safety, mechanical, civil, structural, etc.). This is Not a Biomedical Technician position where the focus is maintenance and repair of medical equipment.",usajobs,CBSR-12989042-26-CS,Veterans Health Administration,"Indianapolis, Indiana",https://www.usajobs.gov:443/job/873918800,2026-06-23T00:00:00.0000,systems administrator,cloud_devops,
Medical Records Technician (Coder Inpatient),"Inpatient (Coder) select codes from current versions of ICD CM, PCS classification systems for inpatient facility and/or professional services. Inpatient duties consist of the performance and review of documentation within the health record to assign ICD codes for diagnosis, complications/major complications, comorbid/major comorbid conditions, surgery, and procedures for assignment of diagnosis related groups (DRG),and/or assigning CPT/HCPCS codes.",usajobs,CBTG-12999599-26-TMF,Veterans Health Administration,"Memphis, Tennessee",https://www.usajobs.gov:443/job/875559400,2026-07-06T00:00:00.0000,systems administrator,cloud_devops,
Medical Record Technician (Coder-Outpatient and Inpatient),"This position is in the Health Information Management (HIM) section at Memphis VA Medical Center. MRT (Coder) are skilled in classifying medical data from patient health records in the hospital setting, and/or physician-biased settings, such as group practices, multi-specialty clinics, and specialty centers.",usajobs,CBTG-13000139-26-TMF,Veterans Health Administration,"Memphis, Tennessee",https://www.usajobs.gov:443/job/876954400,2026-07-17T07:31:40.4130,systems administrator,cloud_devops,
Facility Healthcare Program Manager (O-5 Billet) Non-Supervisory,"The Facility Healthcare Program Manager (FHPM) oversees healthcare operations at medium to large ICE Health Service Corps facilities, ensuring compliance with accreditation standards, risk management, and quality improvement. The FHPM reports to the AHSA and manages clinical programs, staff training, emergency preparedness, and supports safe, high-quality care delivery. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",usajobs,IHSC-PI-TX-FHPM-O5-NS-2026,Immigration and Customs Enforcement,"Port Isabel, Texas",https://www.usajobs.gov:443/job/844774200,2025-10-04T00:00:00.0000,systems administrator,cloud_devops,cybersecurity
"Physician, Medical Asset Support Team (O-6 Billet) Non-Supervisory","The Physician, Medical Asset Support Team (MAST), provides direct patient care during ICE removal missions and DHS operations, including emergency response and medical oversight in austere environments. The role requires advanced medical expertise, adaptability, readiness for rapid deployment, and collaboration with multiple agencies and stakeholders. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",usajobs,IHSC-MAST-P-O6-NS-2026,Immigration and Customs Enforcement,"Washington, District of Columbia",https://www.usajobs.gov:443/job/846588600,2025-10-04T00:00:00.0000,systems administrator,cloud_devops,
HAZMAT SPECIALIST (Title 32),"This position is located at the 149 Logistics Readiness Squadron on Kelly AFB in San Antonio, TX. The primary purpose of this position is to provide management control, oversight, coordination, and implementation of the base ""HAZMAT Pharmacy"" program and operation. Texas is one of 9 states with NO state income tax.",usajobs,TX-12844233-AF,Air National Guard Units,"Kelly AFB, Texas",https://www.usajobs.gov:443/job/854315900,2026-07-02T00:00:00.0000,systems administrator,cloud_devops,
Behavioral Health Provider (O-5 Billet) Non-Supervisory,"Behavioral Health Provider delivers mental health assessment, counseling, and case management for ICE detainees. Duties include clinical evaluation, treatment planning, crisis intervention, staff education, and coordination with multidisciplinary teams. Requires doctoral or master's degree, clinical license, and 4+ years' experience. This position is non-supervisory and may serve as Team Lead. This position is only open to USPHS officers and Call to Active Duty (CAD) candidates.",usajobs,IHSC-BHP-TWA-O5-NS-2026,Immigration and Customs Enforcement,"Tacoma, Washington",https://www.usajobs.gov:443/job/871579500,2026-06-04T00:00:00.0000,systems administrator,cloud_devops,
HAZMAT SPECIALIST (T32),"THIS IS AN AIR NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION UNIT: 148th Log Readiness Sq LOCATION: Duluth, Minnesota SELECTING OFFICIAL: Ms. Kelsi Lilliberg, Comm: 218-788-7243, DSN: 8257243. AIR NATIONAL GUARD MEMBERSHIP IS REQUIRED Appointment is subject to 2 year trial period IAW EO 14284",usajobs,MN-12998606-AF-26-157,Air National Guard Units,"Duluth, Minnesota",https://www.usajobs.gov:443/job/875381000,2026-07-06T10:44:06.4430,systems administrator,cloud_devops,
Program Support Assistant,"The incumbent will serve as the Program Support Assistant for the Associate Chief of Staff CBOC Operations Management (ACOS-COM). The incumbent will provide comprehensive technical and secretarial assistance to nursing staff, administrative staff, and medical providers and staff. The incumbent works under the supervision of the Administrative Officer who oversees daily operational throughput for the service.",usajobs,CBSR-13001593-26-RLC,Veterans Health Administration,"Toledo, Ohio",https://www.usajobs.gov:443/job/876595000,2026-07-15T10:13:59.8100,systems administrator,cloud_devops,
SUPPLY TECHNICIAN (T32),"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a SUPPLY TECHNICIAN (T32), Position Description Number D1951000 and is part of the AL 187TH Fighter Wing, National Guard. ORGANIZATION: 187 FW, MONTGOMERY, AL SELECTING OFFICIAL: SMSGT E. GRAMATZKI",usajobs,AL-12995515-AF-26-178,Air National Guard Units,"Montgomery, Alabama",https://www.usajobs.gov:443/job/874852600,2026-06-30T10:51:32.5270,systems administrator,cloud_devops,
Network Engineer,"The Network Engineer provides operational support and monitoring for Cisco, Cisco Meraki, and Microsoft infrastructure products. The incumbent performs routine network administration and assists other IT staff with system administration in a virtualized environment.",usajobs,CFC-2026-07-IT,U.S. Courts,"Washington, District of Columbia",https://www.usajobs.gov:443/job/874818100,2026-06-22T00:00:00.0000,network engineer,cloud_devops,
